4741575,0
2131379,0
5857937,1
8493196,0
2323547,1
2815864,0
6773296,1
7795753,1
5944218,0
4189933,0
3424735,0
8733223,1
5673145,0
6265344,1
3754632,0
1224931,0
3522686,0
4129266,0
3332451,1
4619138,0
5871915,0
4548153,0
9546255,1
8356573,0
6145259,0
6854221,0
1678983,0
1816495,0
4579437,0
5932136,0
7231331,1
7666126,0
1524547,1
9395151,0
3376523,0
3221186,0
2859768,1
2262298,0
8497575,0
4792134,0
3542812,1
7852568,0
9976681,0
1818286,0
7174331,1
9796884,0
2169411,0
7397251,0
6627778,0
3964349,0
8975116,0
1768399,0
1926617,0
4269627,0
1148195,0
3355941,0
2347492,0
9365293,0
1331891,0
2251345,1
7817523,0
4479992,0
2713561,1
3888245,1
9597373,0
9146216,0
9858889,0
4742187,0
8681241,0
1213778,0
7965738,0
5732222,1
5181148,0
3167486,0
6335511,0
7117696,0
9137453,0
7827854,0
6377347,1
1798465,0
5329853,0
5182667,0
9999841,0
7816793,1
6518458,0
1567539,1
1885426,0
2367121,0
6542256,1
1871572,0
1273559,0
2241347,0
6124578,1
1697241,0
1848123,0
4839845,0
7319163,0
7272257,1
2474851,0
1549192,1
6549849,0
3114433,0
6523782,1
8157512,0
3623222,0
2359429,1
6736133,0
8171317,1
5313628,1
2253484,1
4198636,0
2863265,1
6285843,1
3117961,0
3819451,0
4139186,0
7813589,0
3495483,0
8275376,1
8151723,1
9343464,0
3297472,1
8865213,0
1232762,0
9648687,0
7546579,0
6396711,0
6519547,0
4175527,0
3322773,1
6644147,0
1521956,0
3291147,0
7757539,1
9466494,0
2919285,1
6733136,1
2322987,1
4139633,0
5655782,0
9622924,0
3276345,1
4296349,0
4392859,1
8223987,0
6561766,0
6726793,1
5419665,0
8659776,0
3478874,1
5239371,0
7977176,0
5884784,0
9334487,1
5257862,0
7225527,1
6882662,0
5477959,0
1846738,0
3864733,1
5151536,0
8185654,0
5611743,1
3293611,0
5299843,0
4849753,1
2113896,0
3822554,1
2264474,0
2657323,1
2475668,0
9278234,0
8515412,1
1594814,0
6313863,0
3861526,0
5312768,0
9756739,0
6923332,0
2282257,1
9651745,0
1195174,0
3858797,0
4247134,1
5876232,0
4838624,0
2538715,0
6885166,0
2934575,0
7644194,0
8432538,0
5347934,1
3324636,0
2266658,0
2271327,1
8268734,0
2932254,1
4544452,1
6547156,0
7151182,0
2698493,0
5988682,0
9735977,0
6821191,0
1377495,0
1113321,0
7532494,1
3293616,0
2194623,0
6882869,0
4675225,1
2766824,0
8312153,1
4579825,0
2571271,0
9266949,0
4276286,0
4666353,0
5557554,0
7282124,0
7146577,0
7535611,1
7214843,0
6612228,0
7573868,0
8514931,0
6118138,0
2254563,1
2257323,1
5218591,0
2372162,0
7288296,0
4648889,0
3756242,0
5639528,1
4987986,0
5536321,1
2884541,0
4452599,0
2971799,0
3287745,0
2976653,0
2929486,0
8749142,0
9897285,1
9777752,0
6678583,0
3549177,1
3586941,0
6511793,1
2617897,0
5595481,0
2755241,1
7854873,0
5579279,0
4535987,0
6225122,1
8165989,0
3917676,1
7278536,0
3474378,1
3587632,1
7918664,0
5832396,0
1932612,0
2553177,1
8962935,0
5662281,0
7998513,0
6412793,1
2514384,0
2369715,0
7834385,1
6771715,0
7896122,0
2357757,1
4759192,0
8818899,0
4189955,0
4513368,0
8798945,0
1265298,1
4962485,0
7693181,0
1523988,0
5121618,0
4134535,0
7743225,1
9119856,0
8657784,0
6461449,0
3578841,0
8986524,0
8255743,1
3998296,0
9522562,1
4957432,1
8359283,0
1286635,0
5856448,0
1948329,0
9321295,1
5872632,0
6797779,0
7367942,0
8238354,0
4774654,0
3821444,0
2742723,1
7866698,0
6225999,1
8665571,0
3199225,1
9845223,0
6784459,0
1423787,0
6634138,0
8248716,0
9196335,0
7767499,0
4265155,1
6636555,0
1422528,1
3752647,0
6136867,0
6161359,0
3852878,1
3528813,0
7723586,1
8471912,0
4352677,1
3961734,0
8292558,1
9437124,0
6776238,0
1929786,0
7534559,1
6757511,0
7869128,0
5219962,0
5487837,1
9536896,0
5677329,1
5643727,1
4377842,0
1285546,1
3781768,0
1694629,0
6868276,0
2753314,1
4289451,0
3164652,0
9846984,0
6964465,0
8277748,0
4536913,0
3798995,0
2778646,0
9787288,0
4539627,0
7282231,0
8265587,1
2849459,0
4368483,0
8157271,0
2165931,0
8513677,0
1441215,1
5413295,1
8966545,0
4494223,0
2322948,0
6848452,0
9554589,0
8975154,0
2567722,1
9856266,0
8158554,0
9932865,0
1484333,0
8434291,0
2324265,1
4772857,1
7389317,1
4477821,0
2327117,1
2376792,0
2562691,0
5244155,0
1237538,1
6448713,1
8874857,0
9563823,0
4962428,0
6959768,0
8292417,0
9819653,0
1845651,0
7483993,0
8545789,0
8432828,0
3278473,1
1723532,1
3815148,0
6673214,0
7613138,0
1423832,0
4461146,0
4734194,0
6793413,1
2969726,0
5228331,0
4538469,0
9367764,0
1822477,0
2615668,0
2821229,0
7356717,1
5668283,0
5172452,1
8715833,0
6264948,0
5282421,1
7545857,0
5858672,0
4547772,1
8757533,1
2819469,0
6321517,1
8191349,0
2178338,1
2775777,0
8113171,0
3549915,0
9639546,0
8935982,0
7893661,0
5863683,0
5894173,0
2789518,0
9172458,1
5964897,0
9197352,0
4661742,0
6365733,1
5553468,0
7225683,1
2463128,0
2273365,1
9616286,0
1378849,0
6798656,0
3752163,0
8128314,0
6827625,0
6794662,0
4733883,1
2756364,1
2217676,0
3156923,0
9349616,0
5685476,0
9135843,0
7673764,0
2915715,0
7223799,0
5844642,0
8326557,1
4751932,0
4972446,0
8834584,0
1677446,0
5295554,1
4661872,0
8845645,0
6867368,0
9918176,0
4355529,0
7239883,1
5241126,1
5959618,0
3371369,1
2846927,0
7277636,1
7563617,0
3362927,1
4716969,0
4639366,0
1386758,0
7625526,1
1286742,0
3313658,0
4757653,0
5728135,0
4934284,0
3826876,1
6721114,0
8256477,0
1532768,0
3437224,0
6133936,0
3889484,0
4612973,0
3934493,0
4763971,1
4454347,0
3433579,1
9444812,0
5172362,1
5752266,0
4763132,1
8226788,0
1244814,0
6872651,1
8171242,0
2691713,1
2652351,1
6482772,0
6881244,0
2355686,1
3291556,0
4462272,0
2399847,1
9778656,0
4212974,0
2794681,0
4112518,0
1958695,0
6299394,0
4546472,1
9162773,1
8832221,0
4296171,0
3439561,0
7544378,0
3815258,0
1381964,0
1466883,0
2138919,0
7466247,0
4326874,0
6932715,0
1316636,0
7234441,1
9278539,0
2568523,0
5821599,1
7861123,0
1951655,0
9589974,0
5436999,0
5132752,1
2426622,0
6581827,0
1887848,0
2187934,1
6212653,1
3836887,0
8695562,0
8177251,0
8195681,0
4932343,0
9366653,0
6276786,0
6744839,0
5812255,1
9943363,0
9976572,0
1323297,1
1931633,0
6391995,0
2199767,0
6833239,0
2665324,0
5546836,0
7128937,0
9331676,0
4484799,0
5366444,0
4832793,1
5144533,0
9371925,0
2211613,0
4165779,0
1247483,0
2795878,0
4536167,0
7927654,0
6218263,0
8275645,1
7633215,1
6167746,0
6348841,0
3941276,1
4426551,1
4272141,0
2695793,1
7837853,1
8945758,0
8723173,1
9185942,0
4521425,0
7399839,0
3356332,0
3246125,0
6385793,1
9225926,1
9519494,0
2523351,0
5515749,0
3624867,0
4394825,0
9983225,1
6745894,0
3291722,0
1247229,0
3165568,0
8592967,0
8279629,0
2351484,1
6736956,0
6674181,0
6489517,0
9126746,0
8556137,0
4354917,1
1398464,0
7739662,1
4582723,1
9641965,0
7554812,1
9748685,0
2455411,1
5331136,0
2235196,1
5243198,0
1233132,0
6847914,0
7242646,0
1413374,0
9636743,1
7683834,0
5585332,1
3939126,0
1916266,0
4277913,0
8971568,0
2562175,0
9666798,0
1971597,0
6346634,0
1319588,0
1972439,0
2212353,1
3245929,1
9225986,1
5321591,1
5245794,1
4367825,0
7839776,1
7251745,0
7659927,0
2455255,1
8375676,0
6631543,0
3294438,0
7891886,0
9793448,1
5258881,0
9629959,0
3566285,1
9894866,0
5517931,1
3786762,0
9887371,0
4897712,0
8924859,0
1712741,0
3312367,1
2817958,0
8329125,0
2671719,0
2894472,0
4337281,0
2436421,0
8768697,0
5237672,0
6487785,0
8933279,0
9655674,0
5563246,0
9229986,0
5751397,0
3798247,0
5364486,0
3285923,1
2159829,1
6773785,1
8823898,0
7438314,1
6657122,0
3584148,0
4422494,0
8828688,0
3975845,0
7365698,0
3216714,0
5422314,0
3967642,0
7711587,0
7445931,0
4653633,0
1122765,0
9787316,0
3885358,0
5744572,0
7541498,0
6975653,0
6687313,0
2662465,0
3648515,0
9926795,0
6812268,0
7663869,0
1896618,0
9671169,0
2441713,1
4456589,0
8991328,0
9874455,0
7915474,0
7254879,0
7282341,0
1169964,0
9659348,0
1131115,0
3181639,0
8293953,0
3927529,1
1792429,0
4483541,0
9471837,0
2136976,0
3625815,0
1998225,1
5733795,1
9192278,0
9592374,0
2346324,0
8337182,0
1583949,0
8753238,1
4563391,0
4346215,1
4678886,0
9556393,0
6158779,0
9277517,0
5921276,0
6781911,0
1169159,0
8211863,0
4546656,0
3924298,0
5518191,0
7198337,0
5527694,0
2299657,0
7652544,0
2513754,0
9263833,0
4849375,0
2665866,0
4688348,0
2648125,0
5248648,0
8719959,0
3224136,0
2659325,1
1784596,0
7185178,0
7454411,0
5326661,0
1554297,0
6173441,0
1188572,0
4774868,0
7647544,0
3996379,1
6637271,0
3641866,0
5748784,0
5928846,0
4582478,0
5847853,0
7217167,0
6699355,0
5294231,0
7558466,0
7572516,0
3533368,0
1193275,1
5968289,0
5387167,1
8664424,0
6959436,0
8535395,0
6193795,0
9641645,0
8777989,0
5925999,0
3126435,0
1722616,0
3759877,1
5965251,0
8645849,0
7739798,1
4997974,0
2917914,0
3415893,0
4238949,0
1468824,0
6376793,1
5882268,0
1978466,0
7279568,0
3196384,0
8935877,0
7528915,0
4498181,0
2219693,0
3133824,0
3833171,1
6852172,0
2135365,0
8181363,0
4192554,1
6336516,0
2487249,0
8836928,0
5362865,0
6832743,1
5938232,0
3344697,1
2665785,0
5453792,0
3716563,0
6122345,0
4985455,0
3543295,1
8647374,0
8562449,0
5539532,1
5896123,1
9466219,0
4861737,0
9556485,0
6729318,0
4981713,1
3184633,0
2278383,1
3711684,0
3889453,0
9921722,0
2557746,1
3977587,0
7897144,0
3763914,1
5476784,0
4759828,0
6161659,0
4432255,1
2211451,0
2381682,0
2154891,1
4248933,0
2815987,0
4782652,1
5997914,0
2476423,0
4737659,0
6951364,0
8187324,0
7333619,1
4657395,0
9347468,0
3758189,0
9638459,0
4173849,0
6863917,0
4275533,1
9478179,0
1166548,0
9912393,0
4976928,0
9952766,0
4375445,0
3422259,1
2219259,0
6472122,0
4992185,0
6264548,0
3586929,0
6971812,0
8858155,0
3131441,0
1363363,0
6866927,0
9579873,0
5683643,0
6713858,1
6664498,0
4255795,1
9941413,0
8665662,0
3536887,0
9729928,0
7823579,1
2283834,0
9562744,0
2511132,1
6473288,0
3818858,0
9324219,0
1782832,0
1347738,1
4599279,0
3418146,0
2219627,0
3676293,0
3234178,1
2517943,0
6889568,0
5489642,0
5131847,0
7977468,0
9238886,0
9133265,1
6215363,1
9451466,0
3158525,0
4168941,0
6689694,0
3479316,1
4892439,0
9156789,0
4527343,0
2127412,0
9929972,0
3543299,0
4677319,1
6862321,0
4953153,0
4226823,0
4495165,0
8255465,1
8822338,0
8453114,0
6839717,0
2432956,1
7437113,1
7599127,0
5479359,1
5867865,0
2225765,1
3376426,0
7542144,0
3693218,0
8454657,0
9986355,0
3579246,0
7211115,0
7529858,0
8737915,0
7158568,0
5559356,0
6969384,0
8425527,1
4124681,0
4197189,0
7292159,1
8738945,0
9184499,0
1755589,0
2294426,0
4151978,0
1338395,0
8987594,0
1496651,0
7612121,0
3619582,0
2373963,0
3623756,0
2859346,1
5731224,1
6433379,0
7455389,0
2176878,0
4513979,0
6897245,1
6268751,0
9452272,0
4275469,1
5479282,0
2676888,0
4523772,1
2975291,0
5567355,0
2841571,0
5598827,1
6476524,0
4711983,0
9916448,0
5928192,0
6311279,0
8354897,1
9779159,0
7244433,0
4555782,1
3346667,1
7475257,0
6875318,1
6836337,0
2743283,1
8616421,0
7133626,1
8536969,0
6979449,0
8222765,0
8128693,0
6292786,0
6926712,0
3413677,1
8886239,0
9874714,0
6235787,1
4543846,0
1297428,0
1837255,1
7387932,1
7182775,0
6587227,0
8161448,0
8628819,0
7537588,1
7433673,1
8117263,0
9733953,1
7364853,0
6319378,0
1177367,1
4186868,0
4562183,0
8643546,0
8639656,0
3346266,0
4855742,0
9683971,0
1824373,0
6632899,0
2427647,0
3213166,0
9638668,0
6513582,1
6571651,0
6153294,0
6954863,0
9647244,0
8269291,0
8669873,0
7797635,1
1327296,0
6171877,0
6473243,0
9981827,0
8659788,0
1534143,0
9586359,0
5318427,1
7948271,0
4155395,0
9299568,0
3794793,1
7474136,0
7565183,0
9737482,0
7678431,0
1981467,0
6274391,1
6463881,0
4759213,0
7783594,1
9157761,0
2651551,1
2849427,0
6923437,0
4919129,0
8283927,0
7222921,0
5428942,0
8183567,0
3583351,0
6847367,0
6986825,0
5713143,1
9254849,0
4349398,0
2414374,0
1483636,0
8466283,0
7738652,1
7771947,0
7618339,0
3293613,0
5251219,0
7679233,0
6751798,0
9779519,0
3653436,0
7892928,0
5312832,0
5847966,0
2389521,0
8376337,1
4346887,1
1718423,0
4222512,1
7165523,0
4427895,0
6452198,0
1937231,1
3343271,1
4578797,0
6797555,0
1574817,0
8368576,0
3641466,0
2227487,0
1999227,0
3762323,0
4549474,0
5442347,0
8477465,0
5586874,0
8654728,0
1383996,0
7959467,0
7641633,0
9914348,0
4691241,0
2952753,1
7666948,0
6459674,0
6564555,0
8284331,0
2132374,0
3426374,1
1743284,1
1264344,0
7862455,1
6315251,0
1656284,0
6425495,0
6799265,1
1567723,1
1644296,0
7642329,0
3771319,1
7717929,0
5415733,1
3596314,0
3915129,0
4573667,0
3387188,0
2354366,1
2324296,0
5415848,0
2626299,0
6335361,0
3774994,0
3861533,0
8199178,0
7482715,0
5818497,0
9592585,0
2235847,1
2474346,1
1164961,0
3718493,0
1365722,0
1984788,0
6718974,0
7544635,0
1737432,1
3457325,0
9977715,0
7669973,0
8969691,0
1114567,0
8281813,0
1725846,0
2677476,0
4373692,0
7435773,1
4529814,0
6944579,0
7841844,0
3734427,0
1131791,0
3468265,1
2164459,0
9968786,0
4594847,0
8116297,0
1512114,0
4297628,0
8433929,0
8286377,0
2683414,0
7753753,1
4946372,0
8276351,1
7612793,1
1479777,0
1937877,0
1823419,0
5724627,1
2882195,0
6337111,0
5467496,0
6422862,0
6413859,0
2135564,0
6785299,0
2414578,0
9852827,0
3559261,0
1187177,0
9333742,0
5889262,0
5727233,1
1825121,0
4968249,0
2252876,1
9845452,0
6229157,0
6974791,0
4761698,0
9523621,0
4885718,0
2238324,0
5984513,0
6557334,1
3424676,1
4483847,0
7214174,0
8561122,1
7475319,1
4253147,0
6348418,0
6858472,0
4956386,0
6954913,0
8985267,0
5322651,1
7431534,1
6629961,0
5216711,0
9147759,0
7297143,0
3799368,0
9227489,0
2351176,1
3176371,1
5484926,1
6426868,0
2454251,1
5683432,0
6212654,1
8968788,0
2691636,0
7521382,1
2175246,0
4872259,1
1974225,1
5729844,0
2575819,0
6395939,0
6441618,0
3328577,1
9695639,0
5733651,1
3924855,0
8359673,0
7886258,0
3941239,0
3282699,0
9685879,0
5129724,1
3212491,0
2693974,0
4224466,0
4916275,1
2616798,0
3317561,0
7152666,0
8243475,0
2754472,1
2686284,0
6985135,0
2369162,0
4578764,0
8965883,0
6932775,0
1157352,0
7941327,0
9514959,0
7716787,0
8724393,0
9364898,0
5417461,0
8483162,0
8531768,0
9198741,0
3255322,1
5592597,0
6353261,0
4874413,0
5651495,0
8321957,1
3318777,1
6724584,1
1888179,0
3375499,0
3987213,0
4815613,0
9554792,1
2427535,1
2926433,0
1767537,1
7546273,0
2877552,0
4578572,1
8489283,0
7687516,0
8613878,0
2455815,1
7886869,0
9793375,1
9697436,1
3184637,0
9877121,0
7647274,0
4945335,0
8664245,1
7254518,0
2275968,1
6683366,0
4773752,1
7757874,0
4723484,1
6495254,0
8674563,0
6845717,0
2261937,0
7712349,0
3951637,0
3681116,0
8441373,0
2698763,1
4669277,0
7756539,0
9741391,0
5818726,1
9759483,0
9847614,0
3158414,0
3739224,0
4243686,0
3518269,0
2875871,0
1121929,0
7223767,0
8897435,1
7116263,0
5317936,1
9217151,0
8585919,0
3157458,0
2365814,0
1632587,0
8543278,0
1589646,0
8182599,0
2914338,0
2577517,0
6326329,0
9394443,0
9741537,0
6345884,0
3639151,0
2257746,1
5245239,1
7534659,1
7496314,0
9692975,0
7767222,0
7782763,1
1271959,0
7548545,0
7178948,0
4113998,0
5741157,0
1841791,0
7788243,0
3425878,1
9217188,0
4527927,0
4551458,0
3322587,1
2229885,0
1965476,0
2717123,0
8116779,0
3273469,0
1365575,0
3127322,0
1123379,0
3686618,0
3776657,0
4919716,0
2587642,1
7123826,0
2821526,1
4367722,0
7424654,0
3333727,1
4686791,0
9585851,0
2366581,0
2399876,0
5785272,0
8347172,0
5849275,1
2115674,0
5968275,1
7399577,1
1739372,0
7758873,0
7331112,1
7288513,0
8289974,0
3529458,0
2835215,1
3179826,0
7793149,1
1726559,1
8143132,0
3324573,1
5932775,0
5244355,0
6779484,0
4624147,0
6262258,1
4423379,0
1461475,0
3133798,0
3777282,0
4588118,0
2354143,1
6914653,0
6794161,0
7762492,0
3363361,0
6285712,1
8275629,1
3378375,1
5696779,0
6245188,1
2471258,0
5122121,1
4265323,1
6698977,0
2215723,1
1164936,0
4421184,0
2847715,0
3483165,0
3547154,0
4989383,0
4811455,0
5613744,0
2449166,0
6975476,0
9255827,1
1263833,0
6246228,0
7426311,0
5163919,0
2319915,0
5592222,1
3745694,0
1316812,0
4559365,0
7129633,0
4783719,1
8974596,0
8933297,0
2781835,0
1764411,0
5476761,0
5579221,1
3812579,1
6662688,0
3487878,1
3245444,1
8667979,0
9621621,0
2657226,1
4514733,1
4647587,0
1431376,0
7892595,0
8267545,0
4345431,0
7976457,0
7843984,0
5437751,0
8256384,0
6841113,0
8376225,1
8944886,0
6823966,0
9134249,0
6898547,0
7753755,1
6427689,0
7314821,0
9145998,0
7951858,0
4187974,0
8327279,0
9947798,0
5858148,0
2426831,0
3884445,0
2255918,1
2632132,0
2561399,0
6895668,0
3792543,0
6667616,0
5853538,0
8562782,1
9353714,0
4977732,1
7593597,0
5237727,1
6219692,0
3722957,1
3547869,0
5559125,1
2951566,1
9231469,0
3994226,0
1457339,1
3224532,1
3417435,1
8613732,0
2892261,0
8687362,0
8753157,1
7914381,0
7146533,0
8938777,0
2246781,0
7631124,1
5896846,0
6412727,0
8771452,0
3129719,0
5575791,0
4667835,1
6562412,1
2625774,0
5571747,0
6621141,0
6488149,0
8321659,0
